year,month,day,hour,minute,second,dayofweek,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label
0.0,1.0,0.93333334,0.04347826,0.016949153,0.8135593,0.0,0.2947828,0.79055464,0.35140085,0.7264973,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.8305085,0.0,0.2947828,0.79055464,0.35140085,0.7264973,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.84745765,0.0,0.96160716,0.99079883,0.3332265,0.52271307,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.88135594,0.0,0.96160716,0.99079883,0.3332265,0.52271307,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.88135594,0.0,0.4561061,0.76409554,0.3088262,0.08458076,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.89830506,0.0,0.4561061,0.76409554,0.3088262,0.08458076,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.91525424,0.0,0.96160716,0.99079883,0.3332265,0.52271307,1
0.0,1.0,0.93333334,0.04347826,0.016949153,0.91525424,0.0,0.4561061,0.76409554,0.3088262,0.08458076,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.0,0.0,0.6547846,0.66953534,0.55983335,0.4350042,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.033898305,0.0,0.6547846,0.66953534,0.55983335,0.4350042,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.033898305,0.0,0.34063753,0.12368963,0.0070652505,0.84199286,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.050847456,0.0,0.34063753,0.12368963,0.0070652505,0.84199286,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.06779661,0.0,0.6547846,0.66953534,0.55983335,0.4350042,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.06779661,0.0,0.6074802,0.16664378,0.7817555,0.38179597,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.10169491,0.0,0.77089405,0.87646294,0.25436428,0.81655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.118644066,0.0,0.6074802,0.16664378,0.7817555,0.38179597,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.13559322,0.0,0.77089405,0.87646294,0.25436428,0.81655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.13559322,0.0,0.6074802,0.16664378,0.7817555,0.38179597,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.15254237,0.0,0.6074802,0.16664378,0.7817555,0.38179597,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.16949153,0.0,0.77089405,0.87646294,0.25436428,0.81655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.20338982,0.0,0.77089405,0.87646294,0.25436428,0.81655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.20338982,0.0,0.1677628,0.32146183,0.90754133,0.094178684,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.22033899,0.0,0.1677628,0.32146183,0.90754133,0.094178684,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.23728813,0.0,0.27705127,0.12661937,0.31084052,0.5904326,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.23728813,0.0,0.1677628,0.32146183,0.90754133,0.094178684,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.27118644,0.0,0.27705127,0.12661937,0.31084052,0.5904326,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.2881356,0.0,0.1677628,0.32146183,0.90754133,0.094178684,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.30508474,0.0,0.27705127,0.12661937,0.31084052,0.5904326,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.30508474,0.0,0.06676026,0.83071643,0.89721054,0.96873426,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.3220339,0.0,0.06676026,0.83071643,0.89721054,0.96873426,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.33898306,0.0,0.27705127,0.12661937,0.31084052,0.5904326,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.37288135,0.0,0.06676026,0.83071643,0.89721054,0.96873426,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.37288135,0.0,0.7355378,0.73470664,0.3427791,0.21655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.3898305,0.0,0.06676026,0.83071643,0.89721054,0.96873426,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.44067797,0.0,0.7355378,0.73470664,0.3427791,0.21655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.45762712,0.0,0.13130789,0.19400321,0.63852775,0.14061189,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.47457626,0.0,0.13130789,0.19400321,0.63852775,0.14061189,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.47457626,0.0,0.7355378,0.73470664,0.3427791,0.21655604,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.5084746,0.0,0.98962355,0.90301365,0.8384759,0.39569697,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.5423729,0.0,0.8880564,0.30077058,0.39911798,0.6628367,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.5423729,0.0,0.98962355,0.90301365,0.8384759,0.39569697,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.55932206,0.0,0.8880564,0.30077058,0.39911798,0.6628367,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.5762712,0.0,0.98962355,0.90301365,0.8384759,0.39569697,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.5762712,0.0,0.8880564,0.30077058,0.39911798,0.6628367,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.6101695,0.0,0.98962355,0.90301365,0.8384759,0.39569697,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.62711865,0.0,0.8880564,0.30077058,0.39911798,0.6628367,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.6440678,0.0,0.69683975,0.8620432,0.59538853,0.49063858,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.6440678,0.0,0.20250866,0.5346151,0.57048464,0.5804227,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.66101694,0.0,0.20250866,0.5346151,0.57048464,0.5804227,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.6779661,0.0,0.69683975,0.8620432,0.59538853,0.49063858,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.7118644,0.0,0.69683975,0.8620432,0.59538853,0.49063858,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.7118644,0.0,0.20250866,0.5346151,0.57048464,0.5804227,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.7288136,0.0,0.20250866,0.5346151,0.57048464,0.5804227,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.7457627,0.0,0.1409824,0.07472343,0.49165294,0.33659875,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.7457627,0.0,0.69683975,0.8620432,0.59538853,0.49063858,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.779661,0.0,0.8936719,0.23643854,0.10919856,0.81890595,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.7966102,0.0,0.1409824,0.07472343,0.49165294,0.33659875,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.8135593,0.0,0.1409824,0.07472343,0.49165294,0.33659875,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.8135593,0.0,0.8936719,0.23643854,0.10919856,0.81890595,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.8305085,0.0,0.1409824,0.07472343,0.49165294,0.33659875,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.84745765,0.0,0.8936719,0.23643854,0.10919856,0.81890595,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.88135594,0.0,0.182946,0.9125658,0.101400845,0.84708935,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.88135594,0.0,0.8936719,0.23643854,0.10919856,0.81890595,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.89830506,0.0,0.182946,0.9125658,0.101400845,0.84708935,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.91525424,0.0,0.182946,0.9125658,0.101400845,0.84708935,1
0.0,1.0,0.93333334,0.04347826,0.033898305,0.91525424,0.0,0.21090138,0.74473184,0.9374809,0.34639505,1
0.0,1.0,0.93333334,0.04347826,0.033898305,1.0,0.0,0.8411945,0.5343252,0.73452663,0.55757993,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.050847456,0.0,0.8411945,0.5343252,0.73452663,0.55757993,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.06779661,0.0,0.9624159,0.6779431,0.303409,0.64274055,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.06779661,0.0,0.63111717,0.7893797,0.15850271,0.968658,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.10169491,0.0,0.9624159,0.6779431,0.303409,0.64274055,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.118644066,0.0,0.63111717,0.7893797,0.15850271,0.968658,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.13559322,0.0,0.63111717,0.7893797,0.15850271,0.968658,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.13559322,0.0,0.9624159,0.6779431,0.303409,0.64274055,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.15254237,0.0,0.63111717,0.7893797,0.15850271,0.968658,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.16949153,0.0,0.71489173,0.7013047,0.4350699,0.34277868,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.20338982,0.0,0.3305205,0.42490274,0.8461515,0.035309378,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.20338982,0.0,0.71489173,0.7013047,0.4350699,0.34277868,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.22033899,0.0,0.3305205,0.42490274,0.8461515,0.035309378,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.23728813,0.0,0.71489173,0.7013047,0.4350699,0.34277868,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.23728813,0.0,0.3305205,0.42490274,0.8461515,0.035309378,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.2881356,0.0,0.3305205,0.42490274,0.8461515,0.035309378,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.3220339,0.0,0.78114843,0.4356756,0.42197704,0.4072633,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.33898306,0.0,0.14485832,0.2096437,0.028550938,0.04434272,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.37288135,0.0,0.78114843,0.4356756,0.42197704,0.4072633,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.37288135,0.0,0.14485832,0.2096437,0.028550938,0.04434272,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.3898305,0.0,0.78114843,0.4356756,0.42197704,0.4072633,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.40677965,0.0,0.3140555,0.9371176,0.81578463,0.96453804,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.40677965,0.0,0.14485832,0.2096437,0.028550938,0.04434272,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.44067797,0.0,0.64976424,0.16775769,0.38662028,0.29935148,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.45762712,0.0,0.3140555,0.9371176,0.81578463,0.96453804,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.47457626,0.0,0.3140555,0.9371176,0.81578463,0.96453804,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.47457626,0.0,0.64976424,0.16775769,0.38662028,0.29935148,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.4915254,0.0,0.3140555,0.9371176,0.81578463,0.96453804,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.5084746,0.0,0.64976424,0.16775769,0.38662028,0.29935148,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.5423729,0.0,0.16913617,0.6534218,0.4360465,0.8373846,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.5423729,0.0,0.64976424,0.16775769,0.38662028,0.29935148,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.55932206,0.0,0.16913617,0.6534218,0.4360465,0.8373846,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.5762712,0.0,0.16913617,0.6534218,0.4360465,0.8373846,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.5762712,0.0,0.5303435,0.660914,0.79283404,0.03978027,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.6101695,0.0,0.5303435,0.660914,0.79283404,0.03978027,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.62711865,0.0,0.16913617,0.6534218,0.4360465,0.8373846,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.6440678,0.0,0.5303435,0.660914,0.79283404,0.03978027,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.6440678,0.0,0.5533853,0.40061036,0.7736373,0.20108339,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.66101694,0.0,0.5533853,0.40061036,0.7736373,0.20108339,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.6779661,0.0,0.5303435,0.660914,0.79283404,0.03978027,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.7118644,0.0,0.19370393,0.183505,0.012146737,0.43582818,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.7118644,0.0,0.5533853,0.40061036,0.7736373,0.20108339,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.7288136,0.0,0.5533853,0.40061036,0.7736373,0.20108339,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.7457627,0.0,0.21868372,0.5769131,0.3372093,0.89962614,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.7457627,0.0,0.19370393,0.183505,0.012146737,0.43582818,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.779661,0.0,0.19370393,0.183505,0.012146737,0.43582818,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.7966102,0.0,0.21868372,0.5769131,0.3372093,0.89962614,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.8135593,0.0,0.19370393,0.183505,0.012146737,0.43582818,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.8135593,0.0,0.21868372,0.5769131,0.3372093,0.89962614,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.8305085,0.0,0.21868372,0.5769131,0.3372093,0.89962614,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.84745765,0.0,0.40391862,0.78818953,0.57449794,0.61290914,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.89830506,0.0,0.7803244,0.41472495,0.97788864,0.0070344093,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.91525424,0.0,0.40391862,0.78818953,0.57449794,0.61290914,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.91525424,0.0,0.7803244,0.41472495,0.97788864,0.0070344093,1
0.0,1.0,0.93333334,0.04347826,0.050847456,0.9661017,0.0,0.7803244,0.41472495,0.97788864,0.0070344093,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.033898305,0.0,0.5482734,0.9331655,0.30617103,0.18168917,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.033898305,0.0,0.13963957,0.17517357,0.5265214,0.4720531,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.050847456,0.0,0.13963957,0.17517357,0.5265214,0.4720531,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.06779661,0.0,0.8471305,0.9973449,0.2549289,0.5217365,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.06779661,0.0,0.5482734,0.9331655,0.30617103,0.18168917,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.10169491,0.0,0.56301403,0.48331425,0.093542084,0.46924543,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.118644066,0.0,0.8471305,0.9973449,0.2549289,0.5217365,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.13559322,0.0,0.8471305,0.9973449,0.2549289,0.5217365,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.13559322,0.0,0.56301403,0.48331425,0.093542084,0.46924543,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.15254237,0.0,0.8471305,0.9973449,0.2549289,0.5217365,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.16949153,0.0,0.56301403,0.48331425,0.093542084,0.46924543,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.20338982,0.0,0.98785347,0.17427328,0.21882439,0.8585336,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.20338982,0.0,0.56301403,0.48331425,0.093542084,0.46924543,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.22033899,0.0,0.98785347,0.17427328,0.21882439,0.8585336,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.23728813,0.0,0.98785347,0.17427328,0.21882439,0.8585336,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.23728813,0.0,0.40817603,0.7844816,0.67711955,0.61870754,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.2881356,0.0,0.98785347,0.17427328,0.21882439,0.8585336,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.30508474,0.0,0.5602368,0.2264744,0.3117103,0.16096742,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.30508474,0.0,0.40817603,0.7844816,0.67711955,0.61870754,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.3220339,0.0,0.5602368,0.2264744,0.3117103,0.16096742,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.33898306,0.0,0.40817603,0.7844816,0.67711955,0.61870754,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.37288135,0.0,0.5602368,0.2264744,0.3117103,0.16096742,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.37288135,0.0,0.5461828,0.9605249,0.18127021,0.30621806,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.3898305,0.0,0.5602368,0.2264744,0.3117103,0.16096742,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.40677965,0.0,0.6351609,0.68648815,0.78473115,0.5436484,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.40677965,0.0,0.5461828,0.9605249,0.18127021,0.30621806,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.44067797,0.0,0.5461828,0.9605249,0.18127021,0.30621806,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.45762712,0.0,0.6351609,0.68648815,0.78473115,0.5436484,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.47457626,0.0,0.5461828,0.9605249,0.18127021,0.30621806,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.47457626,0.0,0.6351609,0.68648815,0.78473115,0.5436484,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.5084746,0.0,0.9815208,0.08297856,0.17740951,0.13881132,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.5423729,0.0,0.9815208,0.08297856,0.17740951,0.13881132,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.5423729,0.0,0.7070331,0.63640803,0.07335348,0.46083772,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.55932206,0.0,0.7070331,0.63640803,0.07335348,0.46083772,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.5762712,0.0,0.7070331,0.63640803,0.07335348,0.46083772,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.5762712,0.0,0.9815208,0.08297856,0.17740951,0.13881132,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.6101695,0.0,0.9815208,0.08297856,0.17740951,0.13881132,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.62711865,0.0,0.7070331,0.63640803,0.07335348,0.46083772,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.6440678,0.0,0.5974242,0.053910125,0.6498657,0.44782177,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.6440678,0.0,0.7482185,0.62415504,0.8890923,0.8581979,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.66101694,0.0,0.5974242,0.053910125,0.6498657,0.44782177,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.6779661,0.0,0.7482185,0.62415504,0.8890923,0.8581979,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.7118644,0.0,0.7482185,0.62415504,0.8890923,0.8581979,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.7118644,0.0,0.5974242,0.053910125,0.6498657,0.44782177,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.7288136,0.0,0.5974242,0.053910125,0.6498657,0.44782177,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.7457627,0.0,0.7482185,0.62415504,0.8890923,0.8581979,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.7457627,0.0,0.56524193,0.39951172,0.40583226,0.36375982,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.779661,0.0,0.968245,0.34334326,0.47320393,0.59034103,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.8135593,0.0,0.968245,0.34334326,0.47320393,0.59034103,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.8135593,0.0,0.56524193,0.39951172,0.40583226,0.36375982,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.8305085,0.0,0.56524193,0.39951172,0.40583226,0.36375982,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.84745765,0.0,0.968245,0.34334326,0.47320393,0.59034103,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.88135594,0.0,0.96351457,0.63367665,0.1662394,0.98056,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.88135594,0.0,0.968245,0.34334326,0.47320393,0.59034103,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.89830506,0.0,0.96351457,0.63367665,0.1662394,0.98056,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.91525424,0.0,0.016129278,0.61983675,0.7109504,0.5955901,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.91525424,0.0,0.96351457,0.63367665,0.1662394,0.98056,1
0.0,1.0,0.93333334,0.04347826,0.06779661,0.9661017,0.0,0.96351457,0.63367665,0.1662394,0.98056,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.050847456,0.0,0.04884562,0.46701762,0.49798572,0.7057908,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.06779661,0.0,0.9401523,0.75141525,0.031435024,0.95179677,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.06779661,0.0,0.82404286,0.9094072,0.37219983,0.9793698,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.10169491,0.0,0.82404286,0.9094072,0.37219983,0.9793698,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.118644066,0.0,0.9401523,0.75141525,0.031435024,0.95179677,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.13559322,0.0,0.9401523,0.75141525,0.031435024,0.95179677,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.13559322,0.0,0.82404286,0.9094072,0.37219983,0.9793698,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.15254237,0.0,0.9401523,0.75141525,0.031435024,0.95179677,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.16949153,0.0,0.22002655,0.8539559,0.44001403,0.10640116,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.20338982,0.0,0.22002655,0.8539559,0.44001403,0.10640116,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.20338982,0.0,0.5618696,0.92953384,0.09258072,0.7579614,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.22033899,0.0,0.5618696,0.92953384,0.09258072,0.7579614,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.23728813,0.0,0.5618696,0.92953384,0.09258072,0.7579614,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.23728813,0.0,0.22002655,0.8539559,0.44001403,0.10640116,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.27118644,0.0,0.22002655,0.8539559,0.44001403,0.10640116,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.2881356,0.0,0.5618696,0.92953384,0.09258072,0.7579614,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.30508474,0.0,0.18521966,0.80247194,0.72193736,0.18356603,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.30508474,0.0,0.00067141745,0.7718929,0.68299454,0.5116808,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.3220339,0.0,0.18521966,0.80247194,0.72193736,0.18356603,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.33898306,0.0,0.00067141745,0.7718929,0.68299454,0.5116808,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.37288135,0.0,0.00067141745,0.7718929,0.68299454,0.5116808,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.37288135,0.0,0.18521966,0.80247194,0.72193736,0.18356603,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.3898305,0.0,0.18521966,0.80247194,0.72193736,0.18356603,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.40677965,0.0,0.00067141745,0.7718929,0.68299454,0.5116808,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.40677965,0.0,0.6521295,0.4604715,0.44665202,0.6112306,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.44067797,0.0,0.63540506,0.3304036,0.090917416,0.77715725,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.45762712,0.0,0.6521295,0.4604715,0.44665202,0.6112306,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.47457626,0.0,0.63540506,0.3304036,0.090917416,0.77715725,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.47457626,0.0,0.6521295,0.4604715,0.44665202,0.6112306,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.4915254,0.0,0.6521295,0.4604715,0.44665202,0.6112306,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.5084746,0.0,0.63540506,0.3304036,0.090917416,0.77715725,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.5423729,0.0,0.63540506,0.3304036,0.090917416,0.77715725,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.5423729,0.0,0.88083863,0.30070955,0.13611671,0.2802014,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.55932206,0.0,0.88083863,0.30070955,0.13611671,0.2802014,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.5762712,0.0,0.88083863,0.30070955,0.13611671,0.2802014,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.5762712,0.0,0.28846535,0.12648204,0.60283524,0.7373617,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.6101695,0.0,0.28846535,0.12648204,0.60283524,0.7373617,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.62711865,0.0,0.88083863,0.30070955,0.13611671,0.2802014,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.6440678,0.0,0.28846535,0.12648204,0.60283524,0.7373617,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.6440678,0.0,0.42680788,0.36717784,0.2556003,0.6304417,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.66101694,0.0,0.42680788,0.36717784,0.2556003,0.6304417,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.6779661,0.0,0.28846535,0.12648204,0.60283524,0.7373617,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.7118644,0.0,0.42680788,0.36717784,0.2556003,0.6304417,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.7118644,0.0,0.13996002,0.5907683,0.51394737,0.64000916,1
0.0,1.0,0.93333334,0.04347826,0.084745765,0.7288136,0.0,0.42680788,0.36717784,0.2556003,0.6304417,1
